Asin,UserName,Rating,Subject,ReviewDate,Review,feedback
B008IFXQFU,Khushil Saini,5,Plug n Play for Windows 10.... ...,Reviewed in India on 1 October 2016,Plug n Play for Windows 10 .....just inserted it and Desktop computer became wifi enabled. Hopefully should run without any issues in future also.,1
B008IFXQFU,Shripathi Bhat,4,Good one,Reviewed in India on 8 November 2017,"Good range, good speed. Easy setup with provided CD. Using from 1 month",1
B008IFXQFU,SAURAV MAITY,5,Awesome product,Reviewed in India on 25 March 2019,Awesome product on which you can rely on.,1
B008IFXQFU,Devang,5,Excellent product with good signals and data transfer rates,Reviewed in India on 23 September 2017,Excellent for those who want wireless connectivity to their desktops. Good signal strength and data transfer speeds.Way better than some of thosw cheat usb dongles.,1
B008IFXQFU,S.V. SREIDHAR,5,Very useful and reliable product,Reviewed in India on 11 August 2017,Very useful and reliable product. The only draw back is it does not have thread knotting hole on its body. it could not be tied.,1
B008IFXQFU,Arun Kumarr.,4,received as advertised,Reviewed in India on 14 January 2020,received as advertised,1
B008IFXQFU,Gyana R.,5,Go for it,Reviewed in India on 29 November 2019,You can use with latest  MAC OS CATALINA HACKINTOSHOver all good wifi adaptor and working in windows as well,1
B008IFXQFU,HIREN GAJJAR,4,Awesome Product go for it,Reviewed in India on 2 August 2017,"post this review after using this product for 6 months.Best Quality. easy plug n play, connect ur internet with ur pc in single step. Value for Money",1
B008IFXQFU,Ashish Tickoo,1,Don't buy,Reviewed in India on 24 July 2020,"Worst product, please don't buy",0
B008IFXQFU,Amazon Customer,5,Good,Reviewed in India on 11 October 2019,Good,1
B008IFXQFU,Bobby Mourya,5,awesome,Reviewed in India on 7 October 2019,awesome product,1
B008IFXQFU,Yathish Acharya S,5,Great product,Reviewed in India on 22 August 2019,Excellent,1
B008IFXQFU,Prajwal ,5,Awesome,Reviewed in India on 13 March 2020,Best in this price range !!,1
B008IFXQFU,Verified customer,5,Five Stars,Reviewed in India on 30 April 2018,Good,1
B008IFXQFU,Nakama70,5,TP-Link TL-WN823N 300Mbps Mini Wifi receiver,Reviewed in India on 16 August 2020,Does not work on a MacBook,1
B008IFXQFU,kadiyam anudeep,3,Need to check this review,Reviewed in India on 11 June 2019,As per working performance its good but but a bit weak in outer case,2
B008IFXQFU,Amazon Customer,2,Ok,Reviewed in India on 29 June 2019,Ok,0
B008IFXQFU,Sahil Gupta,5,Excellent Product,Reviewed in India on 12 May 2019,"Works as an excellent replacement for faulty wificard in laptop or simply enabling wifi in your desktop, it does it all. Simple plug and play.",1
B008IFXQFU,Krishna Gupta ,5,you should know which operating system are you using,Reviewed in India on 24 February 2020,it is nice a product easy to install and use fantastic good signal strength :),1
B008IFXQFU,l g.,5,Quality of the product is very good,Reviewed in India on 30 June 2018,Very good quality product. Supports win 10,1
B008IFXQFU,Subhajit das,5,Good one,Reviewed in India on 7 January 2020,Great device,1
B008IFXQFU,Amazon Customer,1,Not good for high speed connections.,Reviewed in India on 29 April 2018,Dont buy this if you have a high speed internet connection. Speeds on this do not go above 14-15 mbps.I replaced it with dlink adapter.,0
B008IFXQFU,kush mehta,5,Easy to install and world well,Reviewed in India on 14 February 2020,Nice device... Worked for me. Tried some substitutes but none of them worked with my Dell. Tp link worked well.,1
B008IFXQFU,Yash Tandon,4,"A great device , if your inbuilt wireless adapter is facing issues.",Reviewed in India on 16 July 2016,"Installation is pretty easy. Wifi Signal strength increases drastically. Signals comes even if the wifi router is two rooms apart. I have a Sony Vaio laptop and the connection used to break very often , this product has done wonder.",1
B008IFXQFU,Mrunal Kulkarni,5,Good quality,Reviewed in India on 23 July 2019,Quality,1
B008IFXQFU,Girish C.,5,Go for it!!,Reviewed in India on 29 July 2019,Good wifi signal and very compact..Doesn't protrude very much,1
B008IFXQFU,Ashwin,1,"Very Small ok, but very sensitive...",Reviewed in India on 17 September 2018,"Product is very small,  inserted to my laptop while removing outer cover came out,  it was very tough to remove, it actually broke...  Very sensitive and bad",0
B008IFXQFU,Reeshav G.,1,One Star,Reviewed in India on 3 February 2018,Don't make the mistake of buying this useless product. I hardly get 500kbps internet speed on this. And the main router is in the same room itself. This product sucks. I threw it out of the window.,0
B008IFXQFU,athuldevin,2,Worth money,Reviewed in India on 23 August 2020,Signal range is pretty low considering three is no external antenna it's ok,0
B008IFXQFU,Kamalpreet Singh,5,no need to search more this product is awesome,Reviewed in India on 16 October 2018,awesome product does what it claims .been using it for more than two months now,1
B008IFXQFU,Amar Wankhede,5,Highly recommended product,Reviewed in India on 2 July 2020,Very good product and easy to install.Super fast delivery by Amazon good work guys.,1
B008IFXQFU,Ashish Kumar Yadav,5,Very good product,Reviewed in India on 7 September 2020,Very nice product. It was installed easily in my windows 10. Must buy this product.,1
B008IFXQFU,jegan,5,good one!!,Reviewed in India on 30 January 2019,Good product.... but could not install driver with using dvd... but that's not a major issue... I just downloaded the driver from tp link website..,1
B008IFXQFU,Srinivasan,5,Good product,Reviewed in India on 22 May 2019,Easy to use,1
B008IFXQFU,Devesh ,5,Awesome Product,Reviewed in India on 23 September 2017,I purchased it in great Indian sale and i got this product in only 399₹. Delivery was very good. Got it delivered in 2 days. Go for this product if u want to buy a wifi adaptor. Works like a charm. 5 stars to this product and Amazon.,1
B008IFXQFU,SWARNADEEP,5,GOOD,Reviewed in India on 28 February 2020,NICE,1
B008IFXQFU,Dr.Healthy,5,Five Stars,Reviewed in India on 19 April 2018,Nice product and worth for money...Highly recommended..,1
B008IFXQFU,Avinash Kumar,5,Highly recommend,Reviewed in India on 25 January 2020,Its been 5 month using this and no single problem till now best in performance. Highly Recommend.,1
B008IFXQFU,Karthik,5,Works like a charm,Reviewed in India on 16 May 2018,Works like a charm. Don't look for the drivers in the CD that comes along. Please visit the TP Link website and using your model number download the drivers and enjoy.... :),1
B008IFXQFU,YOGESH KUAMR MAHANA,4,Excellent,Reviewed in India on 25 August 2020,Super speed,1
B008IFXQFU,moto,4,Four Stars,Reviewed in India on 24 April 2018,"It works in Ubuntu, plug and play. That was my purpose.",1
B008IFXQFU,ArunC,5,Serving the purpose,Reviewed in India on 22 May 2020,Very easy to use. Serving the purpose.,1
B008IFXQFU,bahoos,4,Super,Reviewed in India on 14 August 2019,Nice,1
B008IFXQFU,Souness Souto,3,Product worked fine for a couple of months but the Internet keeps ...,Reviewed in India on 19 October 2016,Product worked fine for a couple of months but the Internet keeps getting disconnected very often lately. The Internet speeds are also very low after using this device. Kindly follow up with the issue if possible. Thank you.,2
B008IFXQFU,DUDA TRINADHA RAO,5,Nice,Reviewed in India on 23 June 2019,Good,1
B008IFXQFU,wajid shaikh,5,👍,Reviewed in India on 31 October 2019,👍,1
B008IFXQFU,Aman Gupta,5,Worth it!!,Reviewed in India on 29 June 2020,It was a great experience using thhis device. Getting good wifi signals. Go for it.,1
B008IFXQFU,shubham,4,This product is excellent. But single range is not good,Reviewed in India on 8 December 2018,I use daily this dongle there speed is extremely excellent and work perfectly.my opinion is that you have to buy it.But there single range is not good.,1
B008IFXQFU,Krishanu Majumdar,5,Good wifi dongle,Reviewed in India on 26 May 2020,Very good works flawlessly,1
B008IFXQFU,Vinay,5,Very good adapter.,Reviewed in India on 2 January 2017,"Very good. Can connect at 300 mbps rate and it actually transfers at very high rate. Saw 50 mbps too, though that was max allowed by my ISP.",1
B008IFXQFU,Honest Reviewer Ted,4,Four Stars,Reviewed in India on 12 July 2018,Thought it was USB router but still works as wifi reciever. Should had read about the product more carefully.,1
B008IFXQFU,Arun,4,I later ordered a PCIe which is working fine as of now,Reviewed in India on 2 May 2017,This product doe not work well with Windows 10. I later found that there are two hardware versions and the driver updates(Win10) were only available for V2 and this product happens to be V1 only. I later ordered a PCIe which is working fine as of now.,1
B008IFXQFU,mudita gade,1,No China Item olease...,Reviewed in India on 2 August 2020,Made in China item...,0
B008IFXQFU,Amazon Customer,5,good in benefit/rate ratio,Reviewed in India on 20 August 2019,good for home use as per the cheap price,1
B008IFXQFU,Karthikeyan,5,good product.,Reviewed in India on 23 October 2017,Does the job as expected. Works well. Wish it were a bit more compact. Otherwise no issues so far. Would recommend.,1
B008IFXQFU,Sam Sunil,4,Amazing product,Reviewed in India on 4 July 2020,Excellent product. User friendly. Good signal range. Excellent delivery support in this pandemic situation.,1
B008IFXQFU,Gaurav Soni,5,Amazing product in this price range,Reviewed in India on 16 January 2019,"Its very easy to install just plug and play, easy to use with all windows. Specially in windows 10 it is very easy to use as hotspot",1
B008IFXQFU,tapan purohit,5,Nice product,Reviewed in India on 14 January 2019,Very nice product and easy to use as well as easy to install works perfectly,1
B008IFXQFU,Harsha Vardhan,2,Not perfect,Reviewed in India on 14 August 2016,Not soo good. I have been using it for sharing my desktop internet. The signal strength is poor and the signal turns on and off frequently.,0
B008IFXQFU,Suri ,5,Good wifi contacter..,Reviewed in India on 6 November 2018,Good durability...Very easy to use,1
B008IFXQFU,Amazon Customer,4,Good,Reviewed in India on 12 August 2020,Served the purpose.. Nice,1
B008IFXQFU,Kiron Dasgupta,5,Mini wifi adapter review,Reviewed in India on 10 August 2020,Small and easy handling stuff. Extremly easy to install and works great. Good buy. Amazon rocks \m/,1
B008IFXQFU,Roy K,5,Good enough,Reviewed in India on 7 February 2017,"Have no complain. It's easy to install, and gives me no trouble in connecting with my WiFi router.",1
B008IFXQFU,Kapoor,4,Tp link adapter,Reviewed in India on 7 January 2019,"The product stopped working after near about 10 days but after visiting the customer care office for TP Link, they replaced the same. Thanks.",1
B008IFXQFU,pawan,5,Good product,Reviewed in India on 14 July 2020,Easy to use & performance great,1
B008IFXQFU,SAGAR,5,"Quality Product, worth of money!!!",Reviewed in India on 20 August 2020,Best in quality and affordable.,1
B008IFXQFU,vivek,4,TP-Link TL-WN725N 150Mbps Wireless N Nano USB Adapter (Black),Reviewed in India on 2 May 2019,good one,1
B008IFXQFU,Sonu,5,Good one,Reviewed in India on 6 August 2020,Very good working well,1
B008IFXQFU,MordantHeart,5,Five Stars,Reviewed in India on 5 February 2018,Nice product. Worked out of the box for windows 7 and 8.1 without even installing drivers.,1
B008IFXQFU,RAMAKRUSHNA B.,5,I got exact Decent priced product.,Reviewed in India on 2 September 2018,"Amazing performance,  Just plug & use, Very easy to use this Product.Decent priced product.",1
B008IFXQFU,Manish Mudaliar,1,Bad experience,Reviewed in India on 6 November 2019,Bad experience the wifi at my house is 40 mpbs but the signal comes in kb's. Very poor signal and not at all value for money,0
B008IFXQFU,Amazon Customer,4,Good,Reviewed in India on 12 September 2020,"It didn't have monitor mode, so that was letdown. Overall it's pretty good",1
B008IFXQFU,Mittal lingayat,5,Perfect,Reviewed in India on 14 August 2020,Doesn't need to install driver seperately in desktop CPU. Just plug n use.,1
B008IFXQFU,prerna,5,Nice product. Hassle free installation and goos signal.,Reviewed in India on 1 August 2020,Nice product. Hassle free installation and goos signal.,1
B008IFXQFU,siddarth,5,... pc stand) Thanks to this product which works just fine.,Reviewed in India on 6 September 2016,I can now move my PC here and there ( I have wheels on my pc stand) Thanks to this product which works just fine.,1
B008IFXQFU,Sanjay Khar,1,Cheap worthless product,Reviewed in India on 7 September 2018,This is a very poor quality product. The reception is very weak. I got the first one replaced but the second one was as bad and have thrown it in the dustbin,0
B008IFXQFU,Ravi Vijaya Dev,3,Does the job,Reviewed in India on 12 November 2019,Not as expected,2
B008IFXQFU,RoY,5,Good adapter.,Reviewed in India on 24 July 2018,Works with kali Linux. using them for a while.,1
B008IFXQFU,Amazon Customer,4,TP Link wi-Fi.,Reviewed in India on 31 March 2019,Easy to use.,1
B008IFXQFU,VARUN DEEP,5,Awesome,Reviewed in India on 11 May 2017,Work really nice . Easy to install and use . Recommended to everyone . Must buy product if you have tp-link WiFi.,1
B008IFXQFU,harikumar,5,Good for home users,Reviewed in India on 24 May 2020,Superb speed.. Great connectivity..Must buy,1
